id,board_name,keyword,visual_strategy,product_title,product_image_url,target_path,prompt
2158,Sala sofisticada,decoração sala,environment_title_overlay,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,public/pinterest/final/pin-2158.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração sala. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Decoração sala"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2159,Cozinha elegante,decoração cozinha,product_in_environment,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,public/pinterest/final/pin-2159.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração cozinha. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Luminária de Teto em LED Espiral. Sem texto grande, foco em inspirar clique para compra."
2160,Cozinha elegante,cozinha organizada,listicle_idea_overlay,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,public/pinterest/final/pin-2160.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: cozinha organizada. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Luminária de Teto em LED Espiral."
2161,Cozinha elegante,cozinha pequena organizada,environment_full_bleed,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,public/pinterest/final/pin-2161.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: cozinha pequena organizada. Cenário: cozinha pequena organizada, clean, clara, armários planejados, bancada livre, potes organizadores, bandeja decorativa, tapete de cozinha discreto. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Luminária de Teto em LED Espiral, aplicar apenas se fizer sentido natural."
2163,Mesa posta elegante,sala de jantar decorada,environment_title_overlay,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,public/pinterest/final/pin-2163.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de jantar decorada. Cenário: sala de jantar elegante com cadeiras arrumadas, mesa posta clean e detalhes de decoração. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Sala de jantar decorada"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2164,Sala sofisticada,sala sofisticada,product_in_environment,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,public/pinterest/final/pin-2164.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala sofisticada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Luminária de Teto em LED Espiral. Sem texto grande, foco em inspirar clique para compra."
2165,Sala sofisticada,decoracao de sala,listicle_idea_overlay,Luminária de Teto para Sala/Quarto/Cozinha em LED Espiral - Branca,https://cdn.shopify.com/s/files/1/0864/2432/2353/files/Luminaria_de_Teto_para_Sala_Quarto_Cozinha_em_LED_branco_2.webp?v=1744760801,public/pinterest/final/pin-2165.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Luminária de Teto em LED Espiral."
2166,Sala sofisticada,sala de estar apartamento,environment_full_bleed,Relógio de Mesa Digital Despertador Triangular Bege,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,public/pinterest/final/pin-2166.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de estar apartamento. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Relógio de Mesa Digital Despertador Triangular Bege, aplicar apenas se fizer sentido natural."
2168,Relogios de parede,relogio digital de mesa,environment_title_overlay,Relógio de Mesa Digital Despertador Triangular Bege,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,public/pinterest/final/pin-2168.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio digital de mesa. Cenário: parede de sala ou cozinha com relógio decorativo grande, composição limpa e elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Relógio digital de mesa"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2169,Quarto decorado,relogio de mesa led,product_in_environment,Relógio de Mesa Digital Despertador Triangular Bege,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,public/pinterest/final/pin-2169.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de mesa led. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio de Mesa Digital Despertador Triangular Bege. Sem texto grande, foco em inspirar clique para compra."
2170,Quarto decorado,relogio despertador digital,listicle_idea_overlay,Relógio de Mesa Digital Despertador Triangular Bege,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,public/pinterest/final/pin-2170.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio despertador digital. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Relógio de Mesa Digital Despertador Triangular Bege."
2173,Sala sofisticada,sala sofisticada,environment_title_overlay,Relógio de Mesa Digital Despertador Triangular Bege,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,public/pinterest/final/pin-2173.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala sofisticada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Sala sofisticada"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2174,Sala sofisticada,decoracao de sala,product_in_environment,Relógio de Mesa Digital Despertador Triangular Bege,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,public/pinterest/final/pin-2174.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio de Mesa Digital Despertador Triangular Bege. Sem texto grande, foco em inspirar clique para compra."
2175,Sala sofisticada,sala pequena decorada,listicle_idea_overlay,Relógio de Mesa Digital Despertador Triangular Bege,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Triangular_bege_5.webp?v=1774525086,public/pinterest/final/pin-2175.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala pequena decorada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Relógio de Mesa Digital Despertador Triangular Bege."
2176,Sala sofisticada,sala de estar apartamento,environment_full_bleed,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2176.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de estar apartamento. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Relógio Digital de Mesa Despertador Redondo Branco, aplicar apenas se fizer sentido natural."
2178,Relogios de parede,relogio digital de mesa,environment_title_overlay,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2178.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio digital de mesa. Cenário: parede de sala ou cozinha com relógio decorativo grande, composição limpa e elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Relógio digital de mesa"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2179,Quarto decorado,relogio de mesa led,product_in_environment,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2179.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de mesa led. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio Digital de Mesa Despertador Redondo Branco. Sem texto grande, foco em inspirar clique para compra."
2180,Quarto decorado,relogio despertador digital,listicle_idea_overlay,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2180.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio despertador digital. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Relógio Digital de Mesa Despertador Redondo Branco."
2181,Mesa posta elegante,sala de jantar decorada,environment_full_bleed,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2181.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de jantar decorada. Cenário: sala de jantar elegante com cadeiras arrumadas, mesa posta clean e detalhes de decoração. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Relógio Digital de Mesa Despertador Redondo Branco, aplicar apenas se fizer sentido natural."
2183,Sala sofisticada,decoracao de sala,environment_title_overlay,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2183.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Decoração de sala"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2184,Sala sofisticada,sala pequena decorada,product_in_environment,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2184.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala pequena decorada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio Digital de Mesa Despertador Redondo Branco. Sem texto grande, foco em inspirar clique para compra."
2185,Sala sofisticada,decoracao de sala pequena,listicle_idea_overlay,Relógio Digital de Mesa Despertador Redondo Branco,http://chiquehome.com.br/cdn/shop/files/Relogio_Digital_de_Mesa_Despertador_LED_Redondo_branco.webp?v=1761426162,public/pinterest/final/pin-2185.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala pequena. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Relógio Digital de Mesa Despertador Redondo Branco."
2186,Sala sofisticada,sala de estar apartamento,environment_full_bleed,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2186.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de estar apartamento. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1, aplicar apenas se fizer sentido natural."
2188,Relogios de parede,relogio digital de mesa,environment_title_overlay,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2188.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio digital de mesa. Cenário: parede de sala ou cozinha com relógio decorativo grande, composição limpa e elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Relógio digital de mesa"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2189,Quarto decorado,relogio de mesa led,product_in_environment,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2189.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio de mesa led. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1. Sem texto grande, foco em inspirar clique para compra."
2190,Quarto decorado,relogio despertador digital,listicle_idea_overlay,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2190.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: relógio despertador digital. Cenário: quarto de casal pequeno decorado, mesa de cabeceira organizada, relógio digital e tons neutros. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1."
2191,Mesa posta elegante,sala de jantar decorada,environment_full_bleed,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2191.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de jantar decorada. Cenário: sala de jantar elegante com cadeiras arrumadas, mesa posta clean e detalhes de decoração. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1, aplicar apenas se fizer sentido natural."
2193,Sala sofisticada,decoracao de sala,environment_title_overlay,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2193.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Decoração de sala"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2194,Sala sofisticada,sala pequena decorada,product_in_environment,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2194.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala pequena decorada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1. Sem texto grande, foco em inspirar clique para compra."
2195,Sala sofisticada,decoracao de sala pequena,listicle_idea_overlay,Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1,http://chiquehome.com.br/cdn/shop/files/Relogio_de_Mesa_Digital_Carregador_Sem_Fio_Luminaria_LED_3.webp?v=1739673022,public/pinterest/final/pin-2195.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: decoração de sala pequena. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Relógio de Mesa Digital Carregador Sem Fio e Luminária LED 3 em 1."
2196,Sala sofisticada,sala de estar apartamento,environment_full_bleed,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo,http://chiquehome.com.br/cdn/shop/files/Capa_de_Almofada_de_Trico_45x45_para_Sofa_Decorativa_de_Luxo.webp?v=1729558953,public/pinterest/final/pin-2196.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de estar apartamento. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo, aplicar apenas se fizer sentido natural."
2198,Mesa posta elegante,sala de jantar decorada,environment_title_overlay,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo,http://chiquehome.com.br/cdn/shop/files/Capa_de_Almofada_de_Trico_45x45_para_Sofa_Decorativa_de_Luxo.webp?v=1729558953,public/pinterest/final/pin-2198.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala de jantar decorada. Cenário: sala de jantar elegante com cadeiras arrumadas, mesa posta clean e detalhes de decoração. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar cenário bonito com título centralizado, curto e clicável em português: ""Sala de jantar decorada"". Texto elegante, alto contraste, estilo Pinterest Brasil, sem poluir. Cupom PINTEREST10 pequeno no canto inferior."
2199,Sala sofisticada,capa almofada sofa luxo,product_in_environment,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo,http://chiquehome.com.br/cdn/shop/files/Capa_de_Almofada_de_Trico_45x45_para_Sofa_Decorativa_de_Luxo.webp?v=1729558953,public/pinterest/final/pin-2199.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: capa almofada sofá luxo. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Aplicar visualmente o produto da Shopify em outro ambiente realista de forma natural. Produto: Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo. Sem texto grande, foco em inspirar clique para compra."
2200,Sala sofisticada,almofada decorativa sofa,listicle_idea_overlay,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo,http://chiquehome.com.br/cdn/shop/files/Capa_de_Almofada_de_Trico_45x45_para_Sofa_Decorativa_de_Luxo.webp?v=1729558953,public/pinterest/final/pin-2200.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: almofada decorativa sofá. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar imagem com produto ou ambiente em destaque, visual premium realista e clicável. Produto relacionado: Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo."
2201,Sala sofisticada,sala sofisticada,environment_full_bleed,Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo,http://chiquehome.com.br/cdn/shop/files/Capa_de_Almofada_de_Trico_45x45_para_Sofa_Decorativa_de_Luxo.webp?v=1729558953,public/pinterest/final/pin-2201.png,"Pinterest Pin vertical 2:3, imagem bonita full-bleed, sem card, sem borda, estilo foto premium realista. Tema: sala sofisticada. Cenário: sala de estar sofisticada, sofá neutro, almofadas decorativas, relógio de parede e decoração elegante. Usar paleta Chique Home: off-white, bege, madeira clara, taupe suave, preto fosco, luz quente, visual premium brasileiro. Criar um cenário inspiracional de ambiente, sem texto grande. A imagem precisa parecer resultado real de busca no Pinterest, bonita e clicável. Produto relacionado: Capa de Almofada de Tricô 45x45 para Sofá Decorativa de Luxo, aplicar apenas se fizer sentido natural."
